2015-11-18 00:02:50 113.87.112.11   browse   danmaku.us Bilibili2.1022 "" "Mozilla/5.0 (Linux; Android 4.4.4; M463C Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36"
2015-11-18 20:52:41 46.229.164.102  diff     danmaku.us Bilibili2.HomePage "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 20:53:28 46.229.164.102  browse   danmaku.us Acfun2.1065 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 20:54:19 46.229.164.102  edit     danmaku.us Site.SideBar "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 20:54:55 46.229.164.102  browse   danmaku.us Acfun2.1147 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 20:56:38 46.229.164.98   edit     danmaku.us Bilibili2.1066 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 20:58:16 46.229.164.102  diff     danmaku.us Site.AllGroupHeader "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 20:58:53 46.229.164.98   browse   danmaku.us Acfun2.1106 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:00:00 46.229.164.98   diff     danmaku.us Main.WikiSandbox "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:01:10 46.229.164.102  login    danmaku.us Queue.1302094810 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:01:27 46.229.164.102  login    danmaku.us Acfun2.1029 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:01:59 46.229.164.102  diff     danmaku.us Acfun2.1127 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:02:59 130.185.86.194  browse   danmaku.us FCKeditor/_whatsnew.html "" "Mozilla/4.0 (compatible; Win32; WinHttp.WinHttpRequest.5)"
2015-11-18 21:03:00 130.185.86.194  browse   danmaku.us Admin/Fckeditor/_whatsnew.html "" "Mozilla/4.0 (compatible; Win32; WinHttp.WinHttpRequest.5)"
2015-11-18 21:03:00 130.185.86.194  browse   danmaku.us Editor/Editor/dialog/fck_about.html "" "Mozilla/4.0 (compatible; Win32; WinHttp.WinHttpRequest.5)"
2015-11-18 21:03:02 46.229.164.102  print    danmaku.us PmWiki.WikiFarms "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:03:45 46.229.164.102  diff     danmaku.us Acfun2.1049 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:04:25 46.229.164.102  edit     danmaku.us Acfun2.1057 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:04:47 222.189.189.166 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; .NET4.0C; .NET4.0E)"
2015-11-18 21:04:55 222.189.189.166 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; .NET4.0C; .NET4.0E)"
2015-11-18 21:05:14 222.189.189.166 browse   danmaku.us Main.HomePage "" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; .NET4.0C; .NET4.0E)"
2015-11-18 21:05:15 222.189.189.166 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; .NET4.0C; .NET4.0E)"
2015-11-18 21:05:19 222.189.189.166 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; .NET4.0C; .NET4.0E)"
2015-11-18 21:05:27 46.229.164.98   diff     danmaku.us Acfun2.1206 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:07:03 46.229.164.98   diff     danmaku.us Bilibili2.1044 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:07:25 46.229.164.99   browse   danmaku.us Bilibili2.1113 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:07:49 46.229.164.102  edit     danmaku.us Site.SideBar "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:08:25 46.229.164.102  browse   danmaku.us Bilibili2.1087 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:09:33 46.229.164.102  edit     danmaku.us Queue.1302699271 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:10:23 46.229.164.98   browse   danmaku.us Bilibili2.1069 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:11:28 46.229.164.98   edit     danmaku.us Acfun2.1070 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:12:00 46.229.164.98   print    danmaku.us Acfun2.1022 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:12:29 46.229.164.102  diff     danmaku.us Acfun2.1185 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:12:43 180.76.15.19    browse   danmaku.us Twodland1.1004 "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2015-11-18 21:13:42 46.229.164.102  diff     danmaku.us Acfun2.1171 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:15:07 46.229.164.102  browse   danmaku.us Acfun2.1040 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:15:35 46.229.164.99   diff     danmaku.us Acfun2.1011 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:15:51 46.229.164.98   login    danmaku.us Acfun2.1143 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:16:42 46.229.164.98   edit     danmaku.us Acfun2.1014 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:18:15 46.229.164.102  browse   danmaku.us Acfun2.1162 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:18:54 46.229.164.102  browse   danmaku.us Acfun2.1113 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:19:43 46.229.164.102  browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:20:31 171.37.32.219   browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-18 21:20:32 171.37.32.219   browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-18 21:20:46 46.229.164.98   print    danmaku.us Acfun2.1205 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:21:23 46.229.164.102  browse   danmaku.us Acfun2.1064 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:22:13 46.229.164.102  browse   danmaku.us Acfun2.1190 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:22:24 114.111.166.47  browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-18 21:22:25 114.111.166.47  browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-18 21:23:05 46.229.164.98   browse   danmaku.us Acfun2.1187 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:24:27 46.229.164.99   browse   danmaku.us Acfun2.1013 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:24:33 46.229.164.102  browse   danmaku.us Acfun2.1112 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:25:58 46.229.164.98   edit     danmaku.us Bilibili2.1054 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:26:09 46.229.164.102  browse   danmaku.us Acfun2.1169 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:27:46 46.229.164.102  print    danmaku.us Bilibili2.1045 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:29:29 46.229.164.98   diff     danmaku.us Category.RecentChanges "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:31:09 46.229.164.102  diff     danmaku.us Acfun2.1097 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:31:19 46.229.164.99   diff     danmaku.us API.XMLTool "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:31:55 46.229.164.102  browse   danmaku.us Acfun2.1076 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:32:47 46.229.164.98   browse   danmaku.us Acfun2.1114 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:33:21 46.229.164.102  edit     danmaku.us AcfunN1.1003 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:34:29 46.229.164.98   browse   danmaku.us Acfun2.RecentChanges "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:35:05 46.229.164.102  diff     danmaku.us Acfun2.1103 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:35:13 183.61.125.4    browse   danmaku.us Main.HomePage "" ""
2015-11-18 21:35:15 183.61.125.4    browse   danmaku.us Main.HomePage "" ""
2015-11-18 21:36:01 46.229.164.98   diff     danmaku.us Acfun2.1191 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:36:44 46.229.164.98   diff     danmaku.us Acfun2.1063 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:37:35 46.229.164.102  browse   danmaku.us Acfun2.1138 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:39:23 46.229.164.98   print    danmaku.us Acfun2.1131 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:39:26 46.229.164.99   diff     danmaku.us Bilibili2.1064 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:40:01 46.229.164.98   browse   danmaku.us Acfun2.1191 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:40:45 46.229.164.98   diff     danmaku.us Profiles.Nekofs "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:41:38 46.229.164.98   print    danmaku.us Category.GroupFooter "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:42:32 46.229.164.98   print    danmaku.us PmWiki.Installation "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:44:13 46.229.164.98   diff     danmaku.us Acfun2.1036 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:44:41 46.229.164.99   diff     danmaku.us Acfun2.1156 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:44:58 46.229.164.98   diff     danmaku.us Acfun2.1145 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:46:06 46.229.164.102  browse   danmaku.us Acfun2.1026 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:46:26 46.229.164.102  diff     danmaku.us Bilibili2.1097 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:47:21 46.229.164.102  browse   danmaku.us Acfun2.1038 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:48:31 46.229.164.102  diff     danmaku.us Bilibili2.1063 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:49:11 46.229.164.102  diff     danmaku.us Bilibili2.1103 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:49:53 46.229.164.98   browse   danmaku.us Acfun2.1185 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:50:41 46.229.164.98   login    danmaku.us Acfun2.1050 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:51:16 46.229.164.98   browse   danmaku.us Acfun2.1001 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:52:09 46.229.164.102  print    danmaku.us Acfun2.1008 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:54:02 46.229.164.98   diff     danmaku.us Acfun2.1044 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:54:39 46.229.164.102  browse   danmaku.us Acfun2.1083 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:55:21 46.229.164.98   login    danmaku.us Twodland1.1004 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:56:31 222.210.24.199  browse   danmaku.us Bilibili2.1022 "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/600.8.9 (KHTML, like Gecko) Version/8.0.8 Safari/600.8.9"
2015-11-18 21:56:37 46.229.164.102  diff     danmaku.us Acfun2.1209 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 21:56:49 222.189.189.166 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; .NET4.0C; .NET4.0E)"
2015-11-18 21:56:50 222.189.189.166 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; .NET4.0C; .NET4.0E)"
2015-11-18 21:57:03 222.210.24.199  browse   danmaku.us Bilibili2.1022 "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/600.8.9 (KHTML, like Gecko) Version/8.0.8 Safari/600.8.9"
2015-11-18 22:02:29 46.229.164.99   edit     danmaku.us Main.Talk "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 22:09:49 123.181.127.157 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-18 22:10:05 123.181.127.157 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-18 22:10:12 222.189.189.166 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; .NET4.0C; .NET4.0E)"
2015-11-18 22:10:13 222.189.189.166 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; .NET4.0C; .NET4.0E)"
2015-11-18 22:10:44 123.181.127.157 browse   danmaku.us Main.HomePage "" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-18 22:14:42 123.181.127.157 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-18 22:14:43 123.181.127.157 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-18 22:18:50 180.76.15.141   browse   danmaku.us Bilibili2.1109 "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2015-11-18 22:33:49 180.76.15.32    browse   danmaku.us Acfun2.1078 "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2015-11-18 22:48:03 222.189.189.166 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; .NET4.0C; .NET4.0E)"
2015-11-18 22:48:04 222.189.189.166 browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0; .NET4.0C; .NET4.0E)"
2015-11-18 22:54:19 171.37.34.36    browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-18 22:54:20 171.37.34.36    browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-18 23:15:21 60.219.74.11    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-11-18 23:15:26 60.219.74.11    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-11-18 23:15:27 60.219.74.11    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-11-18 23:15:31 60.219.74.11    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-11-18 23:15:56 60.219.74.11    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-11-18 23:15:58 60.219.74.11    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-11-18 23:17:28 46.229.164.98   browse   danmaku.us Acfun2.1165 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
2015-11-18 23:18:02 60.219.74.11    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-11-18 23:18:36 60.219.74.11    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-11-18 23:18:40 60.219.74.11    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (Linux; Android)            AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
2015-11-18 23:19:46 46.229.164.98   browse   danmaku.us Acfun2.1007 "" "Mozilla/5.0 (compatible; SemrushBot/0.99~bl; +http://www.semrush.com/bot.html)"
